playerID,yearID,gameNumber,teamID,leagueID,playedInGame,startingPosition
galanau01,1944,0,BRO,NL,1,7.0
greggha01,1945,0,BRO,NL,0,
guerrvl02,2022,0,TOR,AL,1,3.0
kershcl01,2022,0,LAN,NL,1,1.0
bettsmo01,2022,0,LAN,NL,1,8.0
bettsmo01,2023,0,LAN,NL,1,8.0
kershcl01,2023,0,LAN,NL,0,
guerrvl02,2023,0,TOR,AL,1,
